transaction_id,product_id,customer_id,product_name,unit_price,product_quantity,discount_applied,tax_amount,total,transaction_date,region,city,mode_of_paymen,transaction_status,channel,delivery_type,refund_flag,num_items,total_amount,date_of_transaction,customer_id,region_y,city_y,mode_of_payment_y,transaction_status_y
T00039605,P000117,C000448,TraderJoes Juice,50.0,1,2.5,5.7,53.2,2024-09-27,EU,Berlin,Credit Card,Completed,Online,Home Delivery,0,2,82.29,2024-09-27,C000448,EU,Berlin,Credit Card,Completed
T00039605,P000900,C000448,NaturesBest Snack Pack,13.67,2,1.37,3.12,29.09,2024-09-27,EU,Berlin,Credit Card,Completed,Online,Home Delivery,0,2,82.29,2024-09-27,C000448,EU,Berlin,Credit Card,Completed
T00039606,P000888,C003119,Sephora Mascara,44.27,2,0.0,15.94,104.48,2024-10-29,IN,Chennai,Credit Card,Completed,Online,Home Delivery,0,1,104.48,2024-10-29,C003119,IN,Chennai,Credit Card,Completed
T00039607,P000011,C003082,LG Monitor,2670.15,1,0.0,480.63,3150.78,2024-10-01,IN,Delhi,Credit Card,Completed,Online,Home Delivery,0,1,3150.78,2024-10-01,C003082,IN,Delhi,Credit Card,Completed
T00039608,P000341,C001801,Nike Shirt,224.14,1,4.48,39.54,259.2,2024-01-20,IN,Mumbai,UPI,Completed,Online,Home Delivery,0,3,550.88,2024-01-20,C001801,IN,Mumbai,UPI,Completed
T00039608,P000926,C001801,Uniqlo Bag,140.93,1,2.82,24.86,162.97,2024-01-20,IN,Mumbai,UPI,Completed,Online,Store Pickup,0,3,550.88,2024-01-20,C001801,IN,Mumbai,UPI,Completed
T00039608,P000366,C001801,Zara Shirt,111.31,1,2.23,19.63,128.71,2024-01-20,IN,Mumbai,UPI,Completed,Online,Home Delivery,0,3,550.88,2024-01-20,C001801,IN,Mumbai,UPI,Completed
T00039609,P000159,C003225,Fender Drum Set,1135.97,1,0.0,204.47,1340.44,2024-11-19,AU,Melbourne,PayPal,Completed,Online,Home Delivery,0,1,1340.44,2024-11-19,C003225,AU,Melbourne,PayPal,Completed
T00039610,P000998,C001848,Panasonic Monitor,3000.0,1,0.0,540.0,3540.0,2024-07-05,IN,Hyderabad,Debit Card,Cancelled,Online,Store Pickup,1,2,3596.52,2024-07-05,C001848,IN,Hyderabad,Debit Card,Cancelled
T00039610,P001126,C001848,KrogerBrand Cereal,47.9,1,0.0,8.62,56.52,2024-07-05,IN,Hyderabad,Debit Card,Cancelled,Online,Home Delivery,1,2,3596.52,2024-07-05,C001848,IN,Hyderabad,Debit Card,Cancelled
T00039611,P000401,C002464,Mattel Doll,200.0,1,20.0,18.0,198.0,2024-10-30,US,San Francisco,Debit Card,Completed,Online,Store Pickup,0,4,1669.07,2024-10-30,C002464,US,San Francisco,Debit Card,Completed
T00039611,P000766,C002464,HP Headphones,1417.59,1,141.76,127.58,1403.41,2024-10-30,US,San Francisco,Debit Card,Completed,Online,Home Delivery,0,4,1669.07,2024-10-30,C002464,US,San Francisco,Debit Card,Completed
T00039611,P000951,C002464,Johnson&Johnson Protein Powder,18.35,1,1.84,1.65,18.16,2024-10-30,US,San Francisco,Debit Card,Completed,Online,Home Delivery,0,4,1669.07,2024-10-30,C002464,US,San Francisco,Debit Card,Completed
T00039611,P001117,C002464,WholeFoods Juice,50.0,1,5.0,4.5,49.5,2024-10-30,US,San Francisco,Debit Card,Completed,Online,Home Delivery,0,4,1669.07,2024-10-30,C002464,US,San Francisco,Debit Card,Completed
T00039612,P000976,C000953,Philips Headphones,761.54,1,0.0,91.38,852.92,2024-02-14,UK,Manchester,Credit Card,Completed,In-store,Store Pickup,0,1,852.92,2024-02-14,C000953,UK,Manchester,Credit Card,Completed
T00039613,P001070,C003814,TraderJoes Snack Pack,9.86,2,0.39,3.48,22.81,2024-11-01,IN,Delhi,Debit Card,Completed,Online,Store Pickup,0,1,22.81,2024-11-01,C003814,IN,Delhi,Debit Card,Completed
T00039614,P000561,C001247,Prada Jacket,45.71,1,0.91,8.06,52.86,2024-06-14,IN,Chennai,Debit Card,Completed,Mobile App,Store Pickup,0,1,52.86,2024-06-14,C001247,IN,Chennai,Debit Card,Completed
T00039615,P000624,C000597,Nike Dress,79.2,1,0.0,9.5,88.7,2024-07-19,UK,London,PayPal,Completed,Online,Store Pickup,0,4,734.44,2024-07-19,C000597,UK,London,PayPal,Completed
T00039615,P000913,C000597,Instant Pot Knife Set,479.79,1,47.98,51.82,483.63,2024-07-19,UK,London,PayPal,Completed,Online,Home Delivery,0,4,734.44,2024-07-19,C000597,UK,London,PayPal,Completed
T00039615,P000544,C000597,WholeFoods Cheese,22.37,2,0.0,5.37,50.11,2024-07-19,UK,London,PayPal,Completed,Online,Store Pickup,0,4,734.44,2024-07-19,C000597,UK,London,PayPal,Completed
T00039615,P000896,C000597,WholeFoods Chocolate,50.0,2,0.0,12.0,112.0,2024-07-19,UK,London,PayPal,Completed,Online,Home Delivery,0,4,734.44,2024-07-19,C000597,UK,London,PayPal,Completed
T00039616,P000374,C001252,Under Armour Dress,107.98,1,7.56,10.04,110.46,2024-12-18,US,Los Angeles,Credit Card,Completed,Online,Store Pickup,0,1,110.46,2024-12-18,C001252,US,Los Angeles,Credit Card,Completed
T00039617,P000518,C002587,TraderJoes Milk,40.9,5,0.0,36.81,241.31,2024-11-28,IN,Delhi,Wallet,Refunded,Online,Store Pickup,1,1,241.31,2024-11-28,C002587,IN,Delhi,Wallet,Refunded
T00039618,P000694,C003382,Philips Table,600.0,1,30.0,102.6,672.6,2024-08-26,AU,Brisbane,PayPal,Completed,Online,Home Delivery,0,1,672.6,2024-08-26,C003382,AU,Brisbane,PayPal,Completed
T00039619,P000696,C003094,Under Armour Bag,174.41,1,8.72,29.82,195.51,2024-10-02,IN,Chennai,Wallet,Completed,Online,Home Delivery,0,3,1363.51,2024-10-02,C003094,IN,Chennai,Wallet,Completed
T00039619,P001182,C003094,Nike Bag,196.24,2,39.25,63.58,416.81,2024-10-02,IN,Chennai,Wallet,Completed,Online,Store Pickup,0,3,1363.51,2024-10-02,C003094,IN,Chennai,Wallet,Completed
T00039619,P000361,C003094,Lenovo Camera,670.11,1,33.51,114.59,751.19,2024-10-02,IN,Chennai,Wallet,Completed,Online,Home Delivery,0,3,1363.51,2024-10-02,C003094,IN,Chennai,Wallet,Completed
T00039620,P000994,C000543,Bose Phone,458.99,1,22.95,78.49,514.53,2024-10-17,IN,Hyderabad,Wallet,Completed,Online,Home Delivery,0,1,514.53,2024-10-17,C000543,IN,Hyderabad,Wallet,Completed
T00039621,P000154,C000860,Pampers Baby Monitor,111.96,1,0.0,13.44,125.4,2024-12-27,UK,Manchester,Credit Card,Completed,Online,Store Pickup,0,1,125.4,2024-12-27,C000860,UK,Manchester,Credit Card,Completed
T00039622,P000680,C001823,Samsung Speaker,1747.84,1,34.96,308.32,2021.2,2024-01-29,AU,Sydney,Credit Card,Completed,Online,Home Delivery,0,1,2021.2,2024-01-29,C001823,AU,Sydney,Credit Card,Completed
T00039623,P000165,C000021,HP Tablet,344.76,1,0.0,34.48,379.24,2024-11-22,US,Chicago,PayPal,Completed,Online,Home Delivery,0,1,379.24,2024-11-22,C000021,US,Chicago,PayPal,Completed
T00039624,P000021,C002061,Samsung Monitor,281.33,1,5.63,27.57,303.27,2024-10-09,US,New York,Credit Card,Completed,Online,Store Pickup,0,1,303.27,2024-10-09,C002061,US,New York,Credit Card,Completed
T00039625,P001086,C003696,KrogerBrand Milk,20.72,1,0.0,2.07,22.79,2024-08-21,US,Los Angeles,PayPal,Completed,Mobile App,Home Delivery,0,1,22.79,2024-08-21,C003696,US,Los Angeles,PayPal,Completed
T00039626,P000799,C003407,WholeFoods Snack Pack,24.77,2,0.99,5.83,54.38,2024-03-01,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,2,2798.38,2024-03-01,C003407,UK,Birmingham,Debit Card,Completed
T00039626,P001020,C003407,GE Refrigerator,2500.0,1,50.0,294.0,2744.0,2024-03-01,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,2,2798.38,2024-03-01,C003407,UK,Birmingham,Debit Card,Completed
T00039627,P000261,C002260,Samsung Camera,613.81,1,12.28,60.15,661.68,2024-03-06,US,New York,Debit Card,Completed,In-store,Home Delivery,0,1,661.68,2024-03-06,C002260,US,New York,Debit Card,Completed
T00039628,P000293,C003452,Zara Dress,84.82,1,5.94,9.47,88.35,2024-12-11,UK,London,Debit Card,Completed,Mobile App,Home Delivery,0,2,140.43,2024-12-11,C003452,UK,London,Debit Card,Completed
T00039628,P001005,C003452,KrogerBrand Snack Pack,50.0,1,3.5,5.58,52.08,2024-12-11,UK,London,Debit Card,Completed,Mobile App,Store Pickup,0,2,140.43,2024-12-11,C003452,UK,London,Debit Card,Completed
T00039629,P000810,C003484,Zara Sunglasses,285.58,2,11.42,55.97,615.71,2024-06-19,US,Austin,Credit Card,Completed,Mobile App,Store Pickup,0,3,1766.53,2024-06-19,C003484,US,Austin,Credit Card,Completed
T00039629,P000526,C003484,Kenwood Lamp,517.8,2,20.71,101.49,1116.38,2024-06-19,US,Austin,Credit Card,Completed,Mobile App,Home Delivery,0,3,1766.53,2024-06-19,C003484,US,Austin,Credit Card,Completed
T00039629,P000891,C003484,NaturesBest Juice,33.67,1,2.36,3.13,34.44,2024-06-19,US,Austin,Credit Card,Completed,Mobile App,Home Delivery,0,3,1766.53,2024-06-19,C003484,US,Austin,Credit Card,Completed
T00039630,P000205,C004120,Gucci Jacket,300.0,1,0.0,30.0,330.0,2024-12-04,US,Austin,PayPal,Completed,Mobile App,Store Pickup,0,1,330.0,2024-12-04,C004120,US,Austin,PayPal,Completed
T00039631,P000194,C004962,Dove Perfume,200.0,1,20.0,21.6,201.6,2024-12-27,UK,Birmingham,Credit Card,Completed,Mobile App,Home Delivery,0,1,201.6,2024-12-27,C004962,UK,Birmingham,Credit Card,Completed
T00039632,P000833,C000056,KrogerBrand Chocolate,12.27,2,0.0,2.94,27.48,2024-07-27,UK,Manchester,Credit Card,Completed,Online,Home Delivery,0,1,27.48,2024-07-27,C000056,UK,Manchester,Credit Card,Completed
T00039633,P000453,C000262,Dell Tablet,2129.46,1,212.95,229.98,2146.49,2024-11-15,EU,Paris,SEPA,Completed,In-store,Store Pickup,0,2,3348.13,2024-11-15,C000262,EU,Paris,SEPA,Completed
T00039633,P000315,C000262,Dell Headphones,1072.89,1,0.0,128.75,1201.64,2024-11-15,EU,Paris,SEPA,Completed,In-store,Store Pickup,0,2,3348.13,2024-11-15,C000262,EU,Paris,SEPA,Completed
T00039634,P001019,C002925,Samsung Toaster,2114.26,1,211.43,228.34,2131.17,2024-03-20,UK,Birmingham,Debit Card,Completed,Online,Home Delivery,0,3,2369.0,2024-03-20,C002925,UK,Birmingham,Debit Card,Completed
T00039634,P000192,C002925,KrogerBrand Cereal,23.53,1,1.18,2.68,25.03,2024-03-20,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,3,2369.0,2024-03-20,C002925,UK,Birmingham,Debit Card,Completed
T00039634,P000880,C002925,WalgreensBrand Bandages,200.0,1,10.0,22.8,212.8,2024-03-20,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,3,2369.0,2024-03-20,C002925,UK,Birmingham,Debit Card,Completed
T00039635,P000891,C004352,NaturesBest Juice,33.67,1,0.0,4.04,37.71,2024-04-12,UK,London,Debit Card,Completed,Online,Home Delivery,0,2,158.55,2024-04-12,C004352,UK,London,Debit Card,Completed
T00039635,P000432,C004352,The Body Shop Shampoo,107.89,1,0.0,12.95,120.84,2024-04-12,UK,London,Debit Card,Completed,Online,Home Delivery,0,2,158.55,2024-04-12,C004352,UK,London,Debit Card,Completed
T00039636,P000863,C001790,Uniqlo Watch,300.0,1,0.0,30.0,330.0,2024-06-27,US,Chicago,Credit Card,Completed,In-store,Home Delivery,0,1,330.0,2024-06-27,C001790,US,Chicago,Credit Card,Completed
T00039637,P000826,C003791,The Body Shop Lipstick,58.51,1,0.0,5.85,64.36,2024-08-15,US,Chicago,Credit Card,Completed,Online,Store Pickup,0,1,64.36,2024-08-15,C003791,US,Chicago,Credit Card,Completed
T00039638,P000309,C001951,WholeFoods Cereal,50.0,1,2.5,8.55,56.05,2024-03-10,IN,Hyderabad,UPI,Completed,In-store,Home Delivery,0,2,812.37,2024-03-10,C001951,IN,Hyderabad,UPI,Completed
T00039638,P001090,C001951,Decathlon Helmet,337.34,2,33.73,115.37,756.32,2024-03-10,IN,Hyderabad,UPI,Completed,In-store,Home Delivery,0,2,812.37,2024-03-10,C001951,IN,Hyderabad,UPI,Completed
T00039639,P000852,C004150,Puma Sunglasses,300.0,1,0.0,30.0,330.0,2024-07-25,US,Austin,Apple Pay,Completed,Online,Store Pickup,0,1,330.0,2024-07-25,C004150,US,Austin,Apple Pay,Completed
T00039640,P000527,C000154,Yonex Yoga Mat,400.0,1,0.0,48.0,448.0,2024-06-02,EU,Amsterdam,PayPal,Completed,In-store,Store Pickup,0,1,448.0,2024-06-02,C000154,EU,Amsterdam,PayPal,Completed
T00039641,P000675,C004543,KrogerBrand Cheese,50.0,2,2.0,17.64,115.64,2024-05-01,IN,Delhi,Wallet,Completed,Online,Store Pickup,0,1,115.64,2024-05-01,C004543,IN,Delhi,Wallet,Completed
T00039642,P000684,C000443,Bose Monitor,974.37,1,0.0,175.39,1149.76,2024-03-10,AU,Sydney,Credit Card,Completed,In-store,Store Pickup,0,2,1208.76,2024-03-10,C000443,AU,Sydney,Credit Card,Completed
T00039642,P000010,C000443,TraderJoes Cereal,50.0,1,0.0,9.0,59.0,2024-03-10,AU,Sydney,Credit Card,Completed,In-store,Store Pickup,0,2,1208.76,2024-03-10,C000443,AU,Sydney,Credit Card,Completed
T00039643,P001190,C003803,Nike Shoes,300.0,1,0.0,54.0,354.0,2024-01-06,IN,Chennai,Debit Card,Completed,Online,Home Delivery,0,1,354.0,2024-01-06,C003803,IN,Chennai,Debit Card,Completed
T00039644,P000263,C001203,Kenwood Chair,302.86,2,0.0,72.69,678.41,2024-02-19,EU,Paris,SEPA,Completed,Online,Home Delivery,0,2,1071.03,2024-02-19,C001203,EU,Paris,SEPA,Completed
T00039644,P000754,C001203,Apple Speaker,350.55,1,0.0,42.07,392.62,2024-02-19,EU,Paris,SEPA,Completed,Online,Store Pickup,0,2,1071.03,2024-02-19,C001203,EU,Paris,SEPA,Completed
T00039645,P000267,C004122,TraderJoes Cereal,50.0,1,5.0,8.1,53.1,2024-11-22,IN,Hyderabad,Credit Card,Completed,Online,Store Pickup,0,1,53.1,2024-11-22,C004122,IN,Hyderabad,Credit Card,Completed
T00039646,P000160,C001744,Sephora Lipstick,35.95,1,0.0,6.47,42.42,2024-02-02,AU,Sydney,Debit Card,Completed,In-store,Home Delivery,0,1,42.42,2024-02-02,C001744,AU,Sydney,Debit Card,Completed
T00039647,P000639,C004086,Hamilton Beach Vacuum,185.03,1,18.5,19.98,186.51,2024-08-01,UK,London,Credit Card,Completed,Mobile App,Store Pickup,0,2,3966.23,2024-08-01,C004086,UK,London,Credit Card,Completed
T00039647,P000692,C004086,Samsung Camera,1874.86,2,374.97,404.97,3779.72,2024-08-01,UK,London,Credit Card,Completed,Mobile App,Home Delivery,0,2,3966.23,2024-08-01,C004086,UK,London,Credit Card,Completed
T00039648,P000046,C003808,Prada Watch,163.87,1,32.77,15.73,146.83,2024-04-08,UK,Birmingham,Credit Card,Completed,Mobile App,Home Delivery,0,1,146.83,2024-04-08,C003808,UK,Birmingham,Credit Card,Completed
T00039649,P000786,C003855,Samsung Toaster,802.12,2,0.0,192.51,1796.75,2024-09-13,UK,Birmingham,Credit Card,Completed,Online,Home Delivery,0,4,2304.87,2024-09-13,C003855,UK,Birmingham,Credit Card,Completed
T00039649,P000267,C003855,TraderJoes Cereal,50.0,1,0.0,6.0,56.0,2024-09-13,UK,Birmingham,Credit Card,Completed,Online,Store Pickup,0,4,2304.87,2024-09-13,C003855,UK,Birmingham,Credit Card,Completed
T00039649,P000999,C003855,TraderJoes Milk,34.56,3,0.0,12.44,116.12,2024-09-13,UK,Birmingham,Credit Card,Completed,Online,Store Pickup,0,4,2304.87,2024-09-13,C003855,UK,Birmingham,Credit Card,Completed
T00039649,P001082,C003855,Puma Shoes,300.0,1,0.0,36.0,336.0,2024-09-13,UK,Birmingham,Credit Card,Completed,Online,Home Delivery,0,4,2304.87,2024-09-13,C003855,UK,Birmingham,Credit Card,Completed
T00039650,P000750,C001250,NaturesBest Milk,22.74,1,1.14,2.59,24.19,2024-04-30,EU,Madrid,PayPal,Completed,In-store,Home Delivery,0,1,24.19,2024-04-30,C001250,EU,Madrid,PayPal,Completed
T00039651,P000956,C001187,Instant Pot Knife Set,600.0,1,0.0,72.0,672.0,2024-11-08,EU,Berlin,Debit Card,Cancelled,Online,Store Pickup,1,1,672.0,2024-11-08,C001187,EU,Berlin,Debit Card,Cancelled
T00039652,P000201,C000679,Under Armour Watch,164.5,1,0.0,19.74,184.24,2024-06-04,UK,Birmingham,Credit Card,Completed,In-store,Home Delivery,0,1,184.24,2024-06-04,C000679,UK,Birmingham,Credit Card,Completed
T00039653,P000837,C002650,Lenovo Headphones,3000.0,1,300.0,324.0,3024.0,2024-09-03,UK,London,Debit Card,Completed,Online,Home Delivery,0,1,3024.0,2024-09-03,C002650,UK,London,Debit Card,Completed
T00039654,P000719,C001589,Philips Speaker,3000.0,1,0.0,300.0,3300.0,2024-03-25,US,Chicago,PayPal,Completed,Online,Home Delivery,0,1,3300.0,2024-03-25,C001589,US,Chicago,PayPal,Completed
T00039655,P000384,C004462,Levi's Shoes,176.9,1,0.0,31.84,208.74,2024-03-26,IN,Mumbai,Wallet,Completed,In-store,Store Pickup,0,1,208.74,2024-03-26,C004462,IN,Mumbai,Wallet,Completed
T00039656,P000129,C002819,WholeFoods Milk,50.0,1,1.0,4.9,53.9,2024-06-20,US,Chicago,Credit Card,Completed,In-store,Home Delivery,0,1,53.9,2024-06-20,C002819,US,Chicago,Credit Card,Completed
T00039657,P001153,C003197,NaturesBest Cereal,16.07,1,0.8,1.83,17.1,2024-02-01,UK,Manchester,Debit Card,Completed,Online,Store Pickup,0,1,17.1,2024-02-01,C003197,UK,Manchester,Debit Card,Completed
T00039658,P001041,C000238,Gucci Jacket,35.77,1,0.72,6.31,41.36,2024-01-30,AU,Melbourne,PayPal,Completed,Online,Home Delivery,0,1,41.36,2024-01-30,C000238,AU,Melbourne,PayPal,Completed
T00039659,P001056,C002798,Zara Jacket,300.0,1,21.0,27.9,306.9,2024-12-14,US,San Francisco,Apple Pay,Completed,Online,Store Pickup,0,1,306.9,2024-12-14,C002798,US,San Francisco,Apple Pay,Completed
T00039660,P000561,C002243,Prada Jacket,45.71,1,0.0,4.57,50.28,2024-08-19,US,San Francisco,Apple Pay,Completed,In-store,Home Delivery,0,1,50.28,2024-08-19,C002243,US,San Francisco,Apple Pay,Completed
T00039661,P000869,C002493,NaturesBest Juice,50.0,1,0.0,9.0,59.0,2024-06-23,AU,Melbourne,Debit Card,Completed,Online,Home Delivery,0,1,59.0,2024-06-23,C002493,AU,Melbourne,Debit Card,Completed
T00039662,P000538,C004716,Nike Running Shoes,298.17,1,14.91,28.33,311.59,2024-05-01,US,Chicago,Debit Card,Completed,Online,Home Delivery,0,1,311.59,2024-05-01,C004716,US,Chicago,Debit Card,Completed
T00039663,P000199,C000389,WholeFoods Milk,44.35,1,0.0,7.98,52.33,2024-07-09,IN,Bengaluru,Wallet,Completed,In-store,Store Pickup,0,1,52.33,2024-07-09,C000389,IN,Bengaluru,Wallet,Completed
T00039664,P001033,C003066,Hamilton Beach Table,600.0,1,60.0,54.0,594.0,2024-10-16,US,Los Angeles,Apple Pay,Completed,Online,Store Pickup,0,1,594.0,2024-10-16,C003066,US,Los Angeles,Apple Pay,Completed
T00039665,P001130,C002384,NaturesBest Snack Pack,37.46,1,3.75,6.07,39.78,2024-02-11,AU,Melbourne,Debit Card,Completed,Online,Home Delivery,0,1,39.78,2024-02-11,C002384,AU,Melbourne,Debit Card,Completed
T00039666,P000567,C004311,GenericBrandB Umbrella,161.83,1,0.0,19.42,181.25,2024-06-25,UK,Birmingham,PayPal,Completed,In-store,Store Pickup,0,1,181.25,2024-06-25,C004311,UK,Birmingham,PayPal,Completed
T00039667,P000046,C003963,Prada Watch,163.87,2,22.94,30.48,335.28,2024-12-18,US,Chicago,Debit Card,Completed,Online,Home Delivery,0,2,410.53,2024-12-18,C003963,US,Chicago,Debit Card,Completed
T00039667,P001026,C003963,Uniqlo Watch,73.56,1,5.15,6.84,75.25,2024-12-18,US,Chicago,Debit Card,Completed,Online,Store Pickup,0,2,410.53,2024-12-18,C003963,US,Chicago,Debit Card,Completed
T00039668,P000706,C000251,KrogerBrand Juice,20.76,5,0.0,12.46,116.26,2024-09-06,UK,London,PayPal,Completed,Online,Store Pickup,0,1,116.26,2024-09-06,C000251,UK,London,PayPal,Completed
T00039669,P000966,C001091,WholeFoods Snack Pack,26.91,2,5.38,5.81,54.25,2024-11-18,UK,London,Credit Card,Completed,Online,Store Pickup,0,4,568.99,2024-11-18,C001091,UK,London,Credit Card,Completed
T00039669,P001041,C001091,Gucci Jacket,35.77,1,0.0,4.29,40.06,2024-11-18,UK,London,Credit Card,Completed,Online,Store Pickup,0,4,568.99,2024-11-18,C001091,UK,London,Credit Card,Completed
T00039669,P000508,C001091,Dove Shampoo,43.82,1,0.0,5.26,49.08,2024-11-18,UK,London,Credit Card,Completed,Online,Home Delivery,0,4,568.99,2024-11-18,C001091,UK,London,Credit Card,Completed
T00039669,P000795,C001091,Columbia Backpack,400.0,1,20.0,45.6,425.6,2024-11-18,UK,London,Credit Card,Completed,Online,Store Pickup,0,4,568.99,2024-11-18,C001091,UK,London,Credit Card,Completed
T00039670,P000980,C000287,Johnson&Johnson Baby Monitor,16.15,1,0.0,1.94,18.09,2024-03-23,EU,Madrid,Credit Card,Completed,In-store,Store Pickup,0,1,18.09,2024-03-23,C000287,EU,Madrid,Credit Card,Completed
T00039671,P000614,C001098,TraderJoes Milk,19.36,1,0.0,2.32,21.68,2024-12-03,UK,London,Credit Card,Completed,Online,Store Pickup,0,2,693.68,2024-12-03,C001098,UK,London,Credit Card,Completed
T00039671,P001082,C001098,Puma Shoes,300.0,2,0.0,72.0,672.0,2024-12-03,UK,London,Credit Card,Completed,Online,Home Delivery,0,2,693.68,2024-12-03,C001098,UK,London,Credit Card,Completed
T00039672,P000850,C003927,Panasonic Headphones,1029.81,1,20.6,121.11,1130.32,2024-02-28,UK,Manchester,Credit Card,Completed,Online,Home Delivery,0,1,1130.32,2024-02-28,C003927,UK,Manchester,Credit Card,Completed
T00039673,P001039,C004759,IKEA Bed,1172.9,1,0.0,117.29,1290.19,2024-07-05,US,Los Angeles,Apple Pay,Completed,Online,Store Pickup,0,1,1290.19,2024-07-05,C004759,US,Los Angeles,Apple Pay,Completed
T00039674,P001196,C002146,GenericBrandB Backpack,90.47,1,6.33,15.15,99.29,2024-02-02,IN,Bengaluru,Debit Card,Completed,Online,Home Delivery,0,1,99.29,2024-02-02,C002146,IN,Bengaluru,Debit Card,Completed
T00039675,P000793,C001335,Levi's Shirt,109.02,1,5.45,12.43,116.0,2024-01-19,EU,Paris,PayPal,Completed,Online,Home Delivery,0,1,116.0,2024-01-19,C001335,EU,Paris,PayPal,Completed
T00039676,P000036,C004963,NaturesBest Snack Pack,30.43,1,0.0,3.04,33.47,2024-09-30,US,San Francisco,Apple Pay,Completed,Online,Home Delivery,0,1,33.47,2024-09-30,C004963,US,San Francisco,Apple Pay,Completed
T00039677,P000551,C000448,Nike Bag,263.04,1,13.15,29.99,279.88,2024-09-05,EU,Berlin,SEPA,Completed,In-store,Store Pickup,0,2,386.28,2024-09-05,C000448,EU,Berlin,SEPA,Completed
T00039677,P000010,C000448,TraderJoes Cereal,50.0,2,5.0,11.4,106.4,2024-09-05,EU,Berlin,SEPA,Completed,In-store,Home Delivery,0,2,386.28,2024-09-05,C000448,EU,Berlin,SEPA,Completed
T00039678,P000349,C001009,Johnson&Johnson Diapers,71.91,2,0.0,17.26,161.08,2024-03-07,UK,Birmingham,PayPal,Completed,Online,Store Pickup,0,1,161.08,2024-03-07,C001009,UK,Birmingham,PayPal,Completed
T00039679,P000654,C003078,Adidas Shirt,240.14,1,0.0,43.23,283.37,2024-09-28,IN,Mumbai,Wallet,Completed,Online,Store Pickup,0,1,283.37,2024-09-28,C003078,IN,Mumbai,Wallet,Completed
T00039680,P000566,C001579,Bose Monitor,2214.84,1,44.3,217.05,2387.59,2024-06-28,US,San Francisco,Credit Card,Completed,Online,Home Delivery,0,1,2387.59,2024-06-28,C001579,US,San Francisco,Credit Card,Completed
T00039681,P000431,C001163,Nike Shoes,105.9,1,0.0,12.71,118.61,2024-04-11,EU,Berlin,Debit Card,Completed,Online,Home Delivery,0,1,118.61,2024-04-11,C001163,EU,Berlin,Debit Card,Completed
T00039682,P001082,C002977,Puma Shoes,300.0,1,6.0,52.92,346.92,2024-11-18,IN,Delhi,Wallet,Completed,Online,Home Delivery,0,1,346.92,2024-11-18,C002977,IN,Delhi,Wallet,Completed
