product_id,product_name,product_unit_price,product_category,product_description,product_image,brand_name,sku,barcode,launch_date,is_active
P001079,GenericBrandB Backpack,250.0,Misc,Hour myself seat stay sea mouth because whether future either.,https://cdn-icons-png.flaticon.com/512/679/679922.png,GenericBrandB,SKU-001079,497617606275,2023-11-11,True
P001080,Adidas Football,288.69,Sports,Cell mission break take far structure guy term nothing leave town.,https://cdn-icons-png.flaticon.com/512/1046/1046947.png,Adidas,SKU-001080,668602596239,2022-02-22,True
P001081,NaturesBest Cereal,38.45,Groceries,Man approach create career month message day thank value.,https://cdn-icons-png.flaticon.com/512/590/590836.png,NaturesBest,SKU-001081,945097448577,2023-04-19,True
P001082,Puma Shoes,300.0,Fashion,Economic sense this industry manage we TV view only enjoy.,https://images.unsplash.com/photo-1521572163474-6864f9cf17ab,Puma,SKU-001082,979449213971,2023-07-06,True
P001083,H&M Jacket,193.44,Fashion,Wide the hear view deep check into he phone think rise century.,https://cdn-icons-png.flaticon.com/512/836/836600.png,H&M,SKU-001083,893194243908,2022-02-21,True
P001084,GE Refrigerator,2392.95,Appliances,Red usually price investment note beat just create staff.,https://picsum.photos/400/400,GE,SKU-001084,352719609902,2022-08-16,True
P001085,Random House Comic Book,45.74,Books,Movement community project somebody deal artist paper way contain there.,https://picsum.photos/400/400,Random House,SKU-001085,819851239127,2023-01-10,True
P001086,KrogerBrand Milk,20.72,Groceries,Answer heavy game above agent technology whether light something pay just own.,https://cdn-icons-png.flaticon.com/512/1046/1046787.png,KrogerBrand,SKU-001086,555144289245,2023-10-05,True
P001087,Johnson&Johnson Bandages,200.0,Health,Light soldier nice specific court consumer business state world federal huge white opportunity.,https://picsum.photos/400/400,Johnson&Johnson,SKU-001087,580989337855,2021-10-06,True
P001088,Samsung Microwave,2224.94,Appliances,Democrat economic assume many student today draw authority.,https://picsum.photos/400/400,Samsung,SKU-001088,846131014421,2023-06-04,True
P001089,Ashley Sofa,2000.0,Furniture,Manage trial through catch window after defense main cause professional can.,https://picsum.photos/400/400,Ashley,SKU-001089,904333433104,2023-04-29,True
P001090,Decathlon Helmet,337.34,Sports,Paper over one program despite building special financial senior form exactly.,https://images.unsplash.com/photo-1505842465776-3d4f1c8a57f0,Decathlon,SKU-001090,415359192732,2023-09-24,True
P001091,KrogerBrand Cereal,34.15,Groceries,Nothing although large able case maybe investment similar debate former.,https://cdn-icons-png.flaticon.com/512/1046/1046787.png,KrogerBrand,SKU-001091,297226547256,2022-12-22,True
P001092,Decathlon Tennis Racket,400.0,Sports,Performance peace heart research interesting better positive also.,https://images.unsplash.com/photo-1599058917504-b3d2ef26738f,Decathlon,SKU-001092,804208290084,2022-05-05,True
P001093,WholeFoods Cereal,50.0,Groceries,Build series hot not actually land.,https://images.unsplash.com/photo-1567306226416-28f0efdc88ce,WholeFoods,SKU-001093,837632660248,2021-10-09,True
P001094,Philips Vacuum,224.44,Home & Kitchen,Back somebody operation think politics region anything nice message.,https://cdn-icons-png.flaticon.com/512/1046/1046857.png,Philips,SKU-001094,560641770557,2022-08-10,True
P001095,Bose Phone,563.66,Electronics,Well physical well half Democrat rich team easy best.,https://images.unsplash.com/photo-1517336714731-489689fd1ca8,Bose,SKU-001095,155004679677,2022-10-29,False
P001096,Adidas Watch,123.21,Fashion,Management culture official technology officer surface pay throw somebody dark character.,https://images.unsplash.com/photo-1537010151-1e2469d3d832,Adidas,SKU-001096,165311727479,2022-08-17,True
P001097,LG Camera,3000.0,Electronics,Leader level move guy even should world drug model plan husband call you.,https://images.unsplash.com/photo-1517336714731-489689fd1ca8,LG,SKU-001097,477521398060,2022-12-31,True
P001098,Lenovo Tablet,769.6,Electronics,Four those third guy night term word add.,https://images.unsplash.com/photo-1505740420928-5e560c06d30e,Lenovo,SKU-001098,727147585282,2021-10-24,True
P001099,KrogerBrand Cheese,32.21,Groceries,Peace audience source also answer think leg whether purpose think computer set.,https://images.unsplash.com/photo-1580910051073-e6a1b1b7f9e1,KrogerBrand,SKU-001099,869972031084,2022-09-24,True
P001100,IKEA Desk,745.36,Furniture,Front dark fund road owner yourself space bar.,https://picsum.photos/400/400,IKEA,SKU-001100,374630625603,2023-04-20,True
P001101,Yonex Tennis Racket,79.4,Sports,Eight event up recognize discover thank.,https://cdn-icons-png.flaticon.com/512/1046/1046951.png,Yonex,SKU-001101,984066172830,2023-11-20,True
P001102,WholeFoods Juice,36.6,Groceries,Far baby five modern bring bill moment.,https://images.unsplash.com/photo-1510626176961-4b37d0f0b7c8,WholeFoods,SKU-001102,244367412334,2023-12-20,True
P001103,Samsung Coffee Maker,1559.99,Appliances,People task administration gun cell religious past through network design well.,https://picsum.photos/400/400,Samsung,SKU-001103,923144752188,2023-03-18,True
P001104,HP Laptop,543.72,Electronics,New care system center just reason person campaign.,https://cdn-icons-png.flaticon.com/512/4436/4436481.png,HP,SKU-001104,550655455048,2022-06-06,True
P001105,Dove Lipstick,104.45,Beauty,Her tree audience action name product somebody evidence produce.,https://picsum.photos/400/400,Dove,SKU-001105,791680056229,2023-05-22,True
P001106,Pandora Bracelet,3038.44,Jewelry,Share want yeah with turn perform cell loss become.,https://picsum.photos/400/400,Pandora,SKU-001106,135271043974,2021-10-06,True
P001107,Sephora Conditioner,44.46,Beauty,System process like between especially nice sister human occur.,https://picsum.photos/400/400,Sephora,SKU-001107,978220575259,2023-10-10,True
P001108,Samsung Microwave,633.95,Appliances,Seven factor assume system rich easy word.,https://picsum.photos/400/400,Samsung,SKU-001108,132109920292,2022-09-02,True
P001109,Pilot Printer,80.0,Office Supplies,Trade property include evening thousand physical network.,https://picsum.photos/400/400,Pilot,SKU-001109,480178243838,2022-06-12,True
P001110,Bosch GPS Device,310.94,Automotive,Language be happen us detail control.,https://picsum.photos/400/400,Bosch,SKU-001110,320310556520,2022-04-28,True
P001111,Lego Action Figure,110.86,Toys & Games,Leave school case wall allow new discuss add herself.,https://picsum.photos/400/400,Lego,SKU-001111,595090013450,2022-10-28,True
P001112,L'Oreal Lipstick,200.0,Beauty,Sign think movement staff main increase exist hotel near on with together reflect.,https://picsum.photos/400/400,L'Oreal,SKU-001112,657888052481,2022-01-12,True
P001113,Prada Shoes,218.43,Fashion,Animal race claim pick street green table heavy.,https://images.unsplash.com/photo-1520975918318-5bfb3c1f6a5d,Prada,SKU-001113,545747045084,2022-04-26,True
P001114,Purina Leash,34.4,Pet Supplies,Middle hundred ok available organization yeah two course value past last work red.,https://picsum.photos/400/400,Purina,SKU-001114,955234757727,2023-10-05,True
P001115,Random House Biography,50.0,Books,Total item quickly industry record interesting see player true anyone interesting street do.,https://picsum.photos/400/400,Random House,SKU-001115,502109773091,2022-12-21,True
P001116,Gucci Sunglasses,75.39,Fashion,Blue true now foreign everyone address game rest watch seat indeed management.,https://images.unsplash.com/photo-1520975918318-5bfb3c1f6a5d,Gucci,SKU-001116,782289638464,2021-10-11,True
P001117,WholeFoods Juice,50.0,Groceries,Red TV concern baby ability pressure feel treatment role push language common subject.,https://cdn-icons-png.flaticon.com/512/3075/3075977.png,WholeFoods,SKU-001117,569682781653,2023-10-26,True
P001118,Pedigree Pet Toy,185.89,Pet Supplies,Identify those first cell soon rich much answer.,https://picsum.photos/400/400,Pedigree,SKU-001118,695236365759,2022-05-19,True
P001119,Husqvarna Lawn Mower,52.39,Garden,Imagine city color get performance anyone environment beat concern meeting minute race.,https://picsum.photos/400/400,Husqvarna,SKU-001119,525477083826,2022-12-07,True
P001120,Random House Novel,21.79,Books,Draw meet year firm body cold less smile exactly life project.,https://picsum.photos/400/400,Random House,SKU-001120,310486603128,2022-06-03,True
P001121,Johnson&Johnson Baby Monitor,156.07,Baby,Serious now pick get animal situation scene land risk less middle.,https://picsum.photos/400/400,Johnson&Johnson,SKU-001121,286951559799,2022-09-24,True
P001122,KrogerBrand Cereal,50.0,Groceries,Health pick citizen suffer themselves everything attorney magazine wife provide international.,https://images.unsplash.com/photo-1510626176961-4b37d0f0b7c8,KrogerBrand,SKU-001122,774080489234,2023-09-26,True
P001123,Philips Tablet,1266.35,Electronics,Picture suddenly trial bit thank foreign team already challenge nothing.,https://images.unsplash.com/photo-1505740420928-5e560c06d30e,Philips,SKU-001123,316421011093,2022-06-15,True
P001124,GenericBrandB Flashlight,107.57,Misc,Sure author live check night actually relationship.,https://cdn-icons-png.flaticon.com/512/679/679922.png,GenericBrandB,SKU-001124,717252783898,2023-06-16,True
P001125,Nike Shirt,144.24,Fashion,Prevent mind politics open painting if before my according six between.,https://images.unsplash.com/photo-1521572163474-6864f9cf17ab,Nike,SKU-001125,942339137221,2021-12-14,True
P001126,KrogerBrand Cereal,47.9,Groceries,Fish anything get cold attention TV stock pass actually wide.,https://cdn-icons-png.flaticon.com/512/590/590836.png,KrogerBrand,SKU-001126,567238798582,2023-10-25,True
P001127,NaturesBest Milk,31.89,Groceries,Try set manage one glass level moment break might event.,https://images.unsplash.com/photo-1542831371-d531d36971e6,NaturesBest,SKU-001127,922165245872,2023-09-24,True
P001128,Adidas Tennis Racket,194.93,Sports,Open those do person Congress unit manager surface coach trade with.,https://images.unsplash.com/photo-1505842465776-3d4f1c8a57f0,Adidas,SKU-001128,519386839291,2021-12-09,True
P001129,Staples Printer,43.37,Office Supplies,Finish me onto happy life recognize.,https://picsum.photos/400/400,Staples,SKU-001129,504627134584,2023-09-29,True
P001130,NaturesBest Snack Pack,37.46,Groceries,Thank red out population reality why water.,https://images.unsplash.com/photo-1572441710523-4cfa1a2b48b4,NaturesBest,SKU-001130,290020690583,2023-07-22,True
P001131,WholeFoods Cheese,50.0,Groceries,Education culture result perhaps long address half.,https://images.unsplash.com/photo-1572441710523-4cfa1a2b48b4,WholeFoods,SKU-001131,652852223429,2023-05-29,True
P001132,Dell Monitor,2334.17,Electronics,Never rule throw role smile idea similar or whatever least.,https://images.unsplash.com/photo-1512499617640-c2f999098c01,Dell,SKU-001132,622880941233,2023-12-06,True
P001133,Hamilton Beach Lamp,600.0,Home & Kitchen,Only event vote fear customer accept sense card.,https://images.unsplash.com/photo-1598300054675-87cbbd41bb7b,Hamilton Beach,SKU-001133,878786245288,2023-06-07,True
P001134,Adidas Jacket,249.61,Fashion,Article sure their contain outside best task play remain region movement.,https://images.unsplash.com/photo-1537010151-1e2469d3d832,Adidas,SKU-001134,682520347313,2021-12-05,True
P001135,Hamilton Beach Vacuum,600.0,Home & Kitchen,Something difference born investment under total throughout everyone all begin entire.,https://images.unsplash.com/photo-1582582420890-bb38a3a36d17,Hamilton Beach,SKU-001135,439202005011,2023-12-05,True
P001136,IKEA Blender,600.0,Home & Kitchen,Information information million between know best draw water same data teacher he certain.,https://cdn-icons-png.flaticon.com/512/1046/1046857.png,IKEA,SKU-001136,540857122048,2021-08-11,True
P001137,Adidas Sunglasses,30.15,Fashion,Sense group young several since security buy ball individual early.,https://images.unsplash.com/photo-1503341455253-b2e723bb3dbb,Adidas,SKU-001137,149702750680,2022-01-27,True
P001138,Funko Puzzle,200.0,Toys & Games,Enter model prevent firm drop animal most art.,https://picsum.photos/400/400,Funko,SKU-001138,823143014940,2022-08-13,True
P001139,Maybelline Shampoo,156.65,Beauty,Director own commercial fish structure child door.,https://picsum.photos/400/400,Maybelline,SKU-001139,328442373095,2022-04-10,True
P001140,HP Headphones,772.42,Electronics,Building unit study body throw fire.,https://images.unsplash.com/photo-1512499617640-c2f999098c01,HP,SKU-001140,991841629234,2022-01-15,True
P001141,Dell Monitor,1194.54,Electronics,Space six modern finally character feel church degree wall one that.,https://images.unsplash.com/photo-1510557880182-3d4d3cba35a5,Dell,SKU-001141,695120710157,2023-08-27,True
P001142,Yonex Basketball,400.0,Sports,Both throughout share though family others different nearly street.,https://cdn-icons-png.flaticon.com/512/1046/1046950.png,Yonex,SKU-001142,552974883196,2023-11-13,True
P001143,NaturesBest Cheese,50.0,Groceries,Financial threat wear design listen wide add page begin rich social town one.,https://images.unsplash.com/photo-1572441710523-4cfa1a2b48b4,NaturesBest,SKU-001143,230381852748,2023-07-19,False
P001144,Purina Dog Food,91.17,Pet Supplies,Room focus raise air defense cultural improve it more store base instead hard.,https://picsum.photos/400/400,Purina,SKU-001144,725168265725,2021-12-21,True
P001145,Tiffany Bracelet,2155.74,Jewelry,Full leave seem recent bill box.,https://picsum.photos/400/400,Tiffany,SKU-001145,573447941996,2022-06-08,True
P001146,CVSBrand First Aid Kit,90.71,Health,Environmental set political less unit member for its you major glass.,https://picsum.photos/400/400,CVSBrand,SKU-001146,341137798891,2023-11-07,True
P001147,Dove Foundation,200.0,Beauty,Stuff pass old food against international in perform may.,https://picsum.photos/400/400,Dove,SKU-001147,539766501720,2022-02-17,True
P001148,WholeFoods Snack Pack,20.21,Groceries,Around pull social produce husband next TV article enter attention.,https://images.unsplash.com/photo-1567306226416-28f0efdc88ce,WholeFoods,SKU-001148,224963052854,2022-03-21,True
P001149,Lenovo Phone,3000.0,Electronics,Our scientist Congress personal especially north defense concern way hair born go.,https://cdn-icons-png.flaticon.com/512/4202/4202836.png,Lenovo,SKU-001149,777407498387,2022-02-08,True
P001150,Fender Headphones,1500.0,Music,Air make beautiful international decide month.,https://picsum.photos/400/400,Fender,SKU-001150,757575264631,2022-02-14,True
P001151,Uniqlo Sunglasses,86.59,Fashion,Wind where fill according among drive cup value.,https://images.unsplash.com/photo-1520975918318-5bfb3c1f6a5d,Uniqlo,SKU-001151,781454042895,2022-10-17,True
