date,sku_id,location_id,stock_on_hand,stock_in_transit,reserved_stock
2024-10-08,P0033,L1,201,2,18
2024-10-08,P0034,L4,82,49,15
2024-10-08,P0035,L3,245,27,11
2024-10-08,P0036,L5,79,35,1
2024-10-08,P0037,L2,134,25,15
2024-10-08,P0038,L1,43,23,11
2024-10-08,P0039,L2,212,35,8
2024-10-08,P0040,L3,150,2,7
2024-10-08,P0041,L1,69,12,12
2024-10-08,P0042,L5,158,26,15
2024-10-08,P0043,L2,213,5,0
2024-10-08,P0044,L1,23,38,9
2024-10-08,P0045,L1,108,25,5
2024-10-08,P0046,L2,238,46,17
2024-10-08,P0047,L1,217,14,5
2024-10-08,P0048,L2,217,9,0
2024-10-08,P0049,L4,203,6,7
2024-10-09,P0000,L4,64,43,17
2024-10-09,P0001,L2,298,32,13
2024-10-09,P0002,L4,104,4,4
2024-10-09,P0003,L4,134,43,11
2024-10-09,P0004,L2,170,23,18
2024-10-09,P0005,L3,182,47,4
2024-10-09,P0006,L5,37,26,1
2024-10-09,P0007,L3,228,17,5
2024-10-09,P0008,L5,152,12,4
2024-10-09,P0009,L3,283,46,6
2024-10-09,P0010,L1,109,37,17
2024-10-09,P0011,L3,59,48,17
2024-10-09,P0012,L5,58,16,17
2024-10-09,P0013,L3,118,1,2
2024-10-09,P0014,L3,80,48,10
2024-10-09,P0015,L5,167,32,15
2024-10-09,P0016,L3,286,14,15
2024-10-09,P0017,L4,257,15,9
2024-10-09,P0018,L3,81,49,3
2024-10-09,P0019,L5,155,27,2
2024-10-09,P0020,L4,279,42,18
2024-10-09,P0021,L1,65,15,17
2024-10-09,P0022,L1,24,27,9
2024-10-09,P0023,L5,244,18,4
2024-10-09,P0024,L1,89,12,9
2024-10-09,P0025,L4,47,19,13
2024-10-09,P0026,L5,131,43,12
2024-10-09,P0027,L2,43,33,8
2024-10-09,P0028,L2,118,41,9
2024-10-09,P0029,L2,180,14,19
2024-10-09,P0030,L5,251,8,6
2024-10-09,P0031,L3,36,23,6
2024-10-09,P0032,L4,110,49,19
2024-10-09,P0033,L3,261,24,13
2024-10-09,P0034,L5,119,47,0
2024-10-09,P0035,L4,93,40,16
2024-10-09,P0036,L1,61,35,4
2024-10-09,P0037,L2,279,10,17
2024-10-09,P0038,L4,255,43,18
2024-10-09,P0039,L1,113,7,12
2024-10-09,P0040,L1,251,6,10
2024-10-09,P0041,L2,204,23,17
2024-10-09,P0042,L1,220,11,3
2024-10-09,P0043,L3,139,38,5
2024-10-09,P0044,L1,267,8,12
2024-10-09,P0045,L1,112,19,3
2024-10-09,P0046,L3,164,45,6
2024-10-09,P0047,L4,202,19,2
2024-10-09,P0048,L4,136,16,3
2024-10-09,P0049,L2,293,13,13
2024-10-10,P0000,L1,177,24,0
2024-10-10,P0001,L2,163,9,17
2024-10-10,P0002,L1,139,22,12
2024-10-10,P0003,L1,200,48,6
2024-10-10,P0004,L5,154,21,11
2024-10-10,P0005,L2,142,46,11
2024-10-10,P0006,L3,239,3,1
2024-10-10,P0007,L5,267,3,13
2024-10-10,P0008,L1,130,8,17
2024-10-10,P0009,L3,34,40,4
2024-10-10,P0010,L4,185,29,6
2024-10-10,P0011,L3,267,24,3
2024-10-10,P0012,L1,76,6,14
2024-10-10,P0013,L1,184,13,1
2024-10-10,P0014,L5,236,39,12
2024-10-10,P0015,L3,283,7,10
2024-10-10,P0016,L4,44,19,2
2024-10-10,P0017,L1,79,5,7
2024-10-10,P0018,L1,221,8,4
2024-10-10,P0019,L3,134,17,3
2024-10-10,P0020,L1,105,8,2
2024-10-10,P0021,L4,272,30,1
2024-10-10,P0022,L1,24,1,18
2024-10-10,P0023,L1,139,46,17
2024-10-10,P0024,L2,159,36,12
2024-10-10,P0025,L4,79,49,12
2024-10-10,P0026,L5,28,47,9
2024-10-10,P0027,L5,171,28,4
2024-10-10,P0028,L2,108,41,2
2024-10-10,P0029,L1,180,25,5
2024-10-10,P0030,L3,177,4,0
2024-10-10,P0031,L3,138,36,9
2024-10-10,P0032,L2,103,31,5
2024-10-10,P0033,L1,39,30,16
2024-10-10,P0034,L4,92,21,11
2024-10-10,P0035,L4,71,4,16
2024-10-10,P0036,L2,283,27,1
2024-10-10,P0037,L3,64,2,9
2024-10-10,P0038,L5,113,33,2
2024-10-10,P0039,L5,134,13,13
2024-10-10,P0040,L2,161,47,18
2024-10-10,P0041,L1,137,37,13
2024-10-10,P0042,L5,270,20,17
2024-10-10,P0043,L2,36,49,12
2024-10-10,P0044,L3,85,38,8
2024-10-10,P0045,L5,253,40,9
2024-10-10,P0046,L1,173,35,19
2024-10-10,P0047,L3,152,13,7
2024-10-10,P0048,L2,21,8,0
2024-10-10,P0049,L3,134,41,3
2024-10-11,P0000,L5,248,49,11
2024-10-11,P0001,L5,225,21,4
2024-10-11,P0002,L3,209,22,15
2024-10-11,P0003,L2,203,3,13
2024-10-11,P0004,L1,166,8,14
2024-10-11,P0005,L3,166,4,10
2024-10-11,P0006,L2,257,29,17
2024-10-11,P0007,L5,150,42,10
2024-10-11,P0008,L5,260,46,7
2024-10-11,P0009,L4,94,46,4
2024-10-11,P0010,L5,105,17,19
2024-10-11,P0011,L3,29,17,10
2024-10-11,P0012,L4,283,39,17
2024-10-11,P0013,L2,109,40,1
2024-10-11,P0014,L4,44,32,13
2024-10-11,P0015,L3,194,23,7
2024-10-11,P0016,L5,61,11,19
2024-10-11,P0017,L5,254,23,11
2024-10-11,P0018,L2,132,9,2
2024-10-11,P0019,L2,66,42,2
2024-10-11,P0020,L2,110,8,7
2024-10-11,P0021,L1,275,47,12
2024-10-11,P0022,L5,25,38,13
2024-10-11,P0023,L3,255,32,8
2024-10-11,P0024,L3,53,8,13
2024-10-11,P0025,L1,153,39,4
2024-10-11,P0026,L4,235,21,18
2024-10-11,P0027,L3,44,29,14
2024-10-11,P0028,L2,106,42,12
2024-10-11,P0029,L2,214,14,18
2024-10-11,P0030,L1,282,45,6
2024-10-11,P0031,L1,34,3,2
2024-10-11,P0032,L4,250,22,4
2024-10-11,P0033,L2,129,2,1
2024-10-11,P0034,L5,240,5,1
2024-10-11,P0035,L1,252,39,2
2024-10-11,P0036,L2,269,7,4
2024-10-11,P0037,L3,54,48,9
2024-10-11,P0038,L5,204,25,14
2024-10-11,P0039,L1,163,2,10
2024-10-11,P0040,L5,104,16,17
2024-10-11,P0041,L4,113,41,2
2024-10-11,P0042,L5,39,44,17
2024-10-11,P0043,L3,126,1,2
2024-10-11,P0044,L4,282,31,0
2024-10-11,P0045,L5,123,24,1
2024-10-11,P0046,L4,290,18,7
2024-10-11,P0047,L5,173,18,3
2024-10-11,P0048,L4,60,28,4
2024-10-11,P0049,L1,259,27,3
2024-10-12,P0000,L1,204,5,13
2024-10-12,P0001,L4,175,7,1
2024-10-12,P0002,L4,94,46,12
2024-10-12,P0003,L1,196,37,6
2024-10-12,P0004,L4,193,32,19
2024-10-12,P0005,L1,199,24,5
2024-10-12,P0006,L4,114,20,1
2024-10-12,P0007,L1,79,46,2
2024-10-12,P0008,L1,125,32,13
2024-10-12,P0009,L4,197,16,18
2024-10-12,P0010,L3,234,31,10
2024-10-12,P0011,L5,142,4,11
2024-10-12,P0012,L1,22,38,9
2024-10-12,P0013,L2,39,38,5
2024-10-12,P0014,L2,111,7,1
2024-10-12,P0015,L1,48,0,10
2024-10-12,P0016,L5,82,23,4
2024-10-12,P0017,L5,149,13,10
2024-10-12,P0018,L1,201,5,9
2024-10-12,P0019,L5,40,2,12
2024-10-12,P0020,L2,293,26,16
2024-10-12,P0021,L5,218,0,5
2024-10-12,P0022,L2,70,15,17
2024-10-12,P0023,L4,66,13,0
2024-10-12,P0024,L2,143,18,13
2024-10-12,P0025,L4,125,17,1
2024-10-12,P0026,L5,86,4,7
2024-10-12,P0027,L1,105,16,9
2024-10-12,P0028,L3,121,45,1
2024-10-12,P0029,L3,240,49,0
2024-10-12,P0030,L4,290,23,18
2024-10-12,P0031,L2,273,14,9
2024-10-12,P0032,L5,125,6,13
2024-10-12,P0033,L4,207,21,16
2024-10-12,P0034,L1,49,24,14
2024-10-12,P0035,L5,213,37,1
2024-10-12,P0036,L3,258,9,6
2024-10-12,P0037,L5,223,19,7
2024-10-12,P0038,L1,156,28,13
2024-10-12,P0039,L1,236,48,10
2024-10-12,P0040,L4,254,29,6
2024-10-12,P0041,L2,267,18,10
2024-10-12,P0042,L5,232,10,16
2024-10-12,P0043,L3,292,28,2
2024-10-12,P0044,L1,263,19,7
2024-10-12,P0045,L4,23,19,7
2024-10-12,P0046,L1,119,12,1
2024-10-12,P0047,L4,167,17,10
2024-10-12,P0048,L4,201,6,7
2024-10-12,P0049,L2,98,33,18
2024-10-13,P0000,L5,71,48,3
2024-10-13,P0001,L3,282,48,14
2024-10-13,P0002,L3,149,16,7
2024-10-13,P0003,L3,298,4,12
2024-10-13,P0004,L1,76,15,1
2024-10-13,P0005,L4,217,13,3
2024-10-13,P0006,L1,204,44,12
2024-10-13,P0007,L2,241,33,1
2024-10-13,P0008,L1,131,10,14
2024-10-13,P0009,L3,272,46,15
2024-10-13,P0010,L2,117,21,2
2024-10-13,P0011,L1,223,31,10
2024-10-13,P0012,L5,134,11,9
2024-10-13,P0013,L3,97,35,4
2024-10-13,P0014,L1,191,13,3
2024-10-13,P0015,L4,207,8,4
2024-10-13,P0016,L5,225,3,8
2024-10-13,P0017,L4,139,10,14
2024-10-13,P0018,L2,114,25,15
2024-10-13,P0019,L3,270,6,6
2024-10-13,P0020,L1,51,8,2
2024-10-13,P0021,L2,53,11,6
2024-10-13,P0022,L1,24,6,5
2024-10-13,P0023,L2,170,22,2
2024-10-13,P0024,L4,69,39,4
2024-10-13,P0025,L5,218,7,3
2024-10-13,P0026,L5,255,25,11
2024-10-13,P0027,L1,32,26,0
2024-10-13,P0028,L1,31,46,1
2024-10-13,P0029,L1,197,9,2
2024-10-13,P0030,L1,225,42,12
2024-10-13,P0031,L1,181,8,13
2024-10-13,P0032,L4,172,36,10
2024-10-13,P0033,L2,21,16,13
2024-10-13,P0034,L3,76,0,14
2024-10-13,P0035,L4,283,31,0
2024-10-13,P0036,L2,248,24,3
2024-10-13,P0037,L2,77,21,18
2024-10-13,P0038,L3,238,40,14
2024-10-13,P0039,L1,278,44,6
2024-10-13,P0040,L2,58,46,3
2024-10-13,P0041,L5,280,27,7
2024-10-13,P0042,L4,130,6,14
2024-10-13,P0043,L2,91,17,17
2024-10-13,P0044,L5,181,21,17
2024-10-13,P0045,L3,274,49,10
2024-10-13,P0046,L4,248,19,1
2024-10-13,P0047,L1,237,5,10
2024-10-13,P0048,L5,286,31,11
2024-10-13,P0049,L5,237,44,12
2024-10-14,P0000,L3,292,25,5
2024-10-14,P0001,L1,232,28,8
2024-10-14,P0002,L4,124,47,15
2024-10-14,P0003,L1,34,48,1
2024-10-14,P0004,L5,56,41,9
2024-10-14,P0005,L1,219,22,17
2024-10-14,P0006,L3,176,40,14
2024-10-14,P0007,L5,87,38,10
2024-10-14,P0008,L3,99,13,7
2024-10-14,P0009,L2,139,42,12
2024-10-14,P0010,L2,84,32,8
2024-10-14,P0011,L3,295,23,15
2024-10-14,P0012,L3,295,49,0
2024-10-14,P0013,L5,208,9,15
2024-10-14,P0014,L1,21,3,10
2024-10-14,P0015,L5,29,1,8
2024-10-14,P0016,L2,60,29,10
2024-10-14,P0017,L1,242,35,11
2024-10-14,P0018,L2,63,16,19
2024-10-14,P0019,L4,166,19,18
2024-10-14,P0020,L1,141,10,15
2024-10-14,P0021,L2,162,10,3
2024-10-14,P0022,L1,59,36,6
2024-10-14,P0023,L5,236,10,1
2024-10-14,P0024,L2,128,10,6
2024-10-14,P0025,L1,75,23,5
2024-10-14,P0026,L3,285,10,19
2024-10-14,P0027,L2,141,26,19
2024-10-14,P0028,L5,48,15,15
2024-10-14,P0029,L5,36,23,7
2024-10-14,P0030,L5,194,11,12
2024-10-14,P0031,L5,218,10,12
2024-10-14,P0032,L1,83,35,9
2024-10-14,P0033,L5,166,33,8
2024-10-14,P0034,L5,191,23,6
2024-10-14,P0035,L1,259,4,11
2024-10-14,P0036,L2,151,8,8
2024-10-14,P0037,L3,55,44,17
2024-10-14,P0038,L4,149,35,11
2024-10-14,P0039,L4,224,20,2
2024-10-14,P0040,L3,240,42,8
2024-10-14,P0041,L2,158,28,3
2024-10-14,P0042,L3,256,32,17
2024-10-14,P0043,L5,293,32,8
2024-10-14,P0044,L1,208,19,10
2024-10-14,P0045,L1,82,36,19
2024-10-14,P0046,L1,35,26,2
2024-10-14,P0047,L5,225,26,3
2024-10-14,P0048,L4,45,15,17
2024-10-14,P0049,L4,211,45,2
2024-10-15,P0000,L3,77,9,19
2024-10-15,P0001,L3,63,38,0
2024-10-15,P0002,L5,258,19,5
2024-10-15,P0003,L2,228,14,12
2024-10-15,P0004,L4,87,49,4
2024-10-15,P0005,L2,48,23,6
2024-10-15,P0006,L5,252,46,0
2024-10-15,P0007,L1,22,33,19
2024-10-15,P0008,L5,48,26,11
2024-10-15,P0009,L1,206,36,6
2024-10-15,P0010,L4,85,15,11
2024-10-15,P0011,L2,231,8,14
2024-10-15,P0012,L2,288,37,7
2024-10-15,P0013,L3,29,27,10
2024-10-15,P0014,L2,106,25,12
2024-10-15,P0015,L4,20,11,8
2024-10-15,P0016,L2,251,42,19
2024-10-15,P0017,L3,243,22,11
2024-10-15,P0018,L1,31,13,0
2024-10-15,P0019,L4,180,1,6
2024-10-15,P0020,L1,265,19,12
2024-10-15,P0021,L1,274,10,17
2024-10-15,P0022,L3,292,45,2
2024-10-15,P0023,L5,151,33,9
2024-10-15,P0024,L1,93,0,9
2024-10-15,P0025,L2,213,13,13
2024-10-15,P0026,L4,142,49,1
2024-10-15,P0027,L1,75,19,12
2024-10-15,P0028,L2,271,12,9
2024-10-15,P0029,L3,118,19,1
2024-10-15,P0030,L1,120,24,1
2024-10-15,P0031,L1,135,38,11
2024-10-15,P0032,L4,238,25,11
2024-10-15,P0033,L4,69,48,10
2024-10-15,P0034,L2,297,33,19
2024-10-15,P0035,L3,34,29,11
2024-10-15,P0036,L1,162,44,16
2024-10-15,P0037,L1,32,1,11
2024-10-15,P0038,L4,127,31,15
2024-10-15,P0039,L2,110,11,14
2024-10-15,P0040,L5,149,31,9
2024-10-15,P0041,L4,244,45,18
2024-10-15,P0042,L2,203,26,12
2024-10-15,P0043,L2,36,39,9
2024-10-15,P0044,L1,256,18,18
2024-10-15,P0045,L5,67,24,3
2024-10-15,P0046,L4,58,30,8
2024-10-15,P0047,L5,106,11,3
2024-10-15,P0048,L2,36,20,4
2024-10-15,P0049,L2,299,38,12
2024-10-16,P0000,L2,276,12,18
2024-10-16,P0001,L5,238,27,17
2024-10-16,P0002,L3,293,34,4
2024-10-16,P0003,L5,210,41,10
2024-10-16,P0004,L5,148,13,7
2024-10-16,P0005,L1,66,34,1
2024-10-16,P0006,L4,182,33,14
2024-10-16,P0007,L5,42,49,18
2024-10-16,P0008,L3,184,17,16
2024-10-16,P0009,L3,138,12,16
2024-10-16,P0010,L4,21,45,17
2024-10-16,P0011,L5,58,46,3
2024-10-16,P0012,L2,266,48,14
2024-10-16,P0013,L5,24,48,5
2024-10-16,P0014,L5,182,40,10
2024-10-16,P0015,L4,244,23,15
2024-10-16,P0016,L1,85,27,17
2024-10-16,P0017,L4,49,3,1
2024-10-16,P0018,L3,215,30,9
2024-10-16,P0019,L1,206,41,1
2024-10-16,P0020,L5,233,41,6
2024-10-16,P0021,L5,176,10,9
2024-10-16,P0022,L1,126,16,3
2024-10-16,P0023,L4,298,7,2
2024-10-16,P0024,L2,233,42,3
2024-10-16,P0025,L1,126,14,15
2024-10-16,P0026,L3,161,15,6
2024-10-16,P0027,L2,284,7,12
2024-10-16,P0028,L5,298,30,9
2024-10-16,P0029,L1,51,12,7
2024-10-16,P0030,L3,291,6,19
2024-10-16,P0031,L3,181,0,19
2024-10-16,P0032,L3,191,14,2
2024-10-16,P0033,L5,38,0,1
2024-10-16,P0034,L3,138,38,18
2024-10-16,P0035,L1,171,35,10
2024-10-16,P0036,L5,229,30,4
2024-10-16,P0037,L2,296,1,7
2024-10-16,P0038,L5,35,37,18
2024-10-16,P0039,L1,195,28,8
2024-10-16,P0040,L1,195,10,10
2024-10-16,P0041,L5,179,45,6
2024-10-16,P0042,L1,126,4,8
2024-10-16,P0043,L5,80,2,4
2024-10-16,P0044,L2,295,20,16
2024-10-16,P0045,L2,261,29,16
2024-10-16,P0046,L3,178,11,11
2024-10-16,P0047,L5,36,28,16
2024-10-16,P0048,L3,27,1,15
2024-10-16,P0049,L3,48,19,5
2024-10-17,P0000,L3,268,19,11
2024-10-17,P0001,L3,180,49,6
2024-10-17,P0002,L3,299,37,12
2024-10-17,P0003,L2,51,26,4
2024-10-17,P0004,L5,292,49,19
2024-10-17,P0005,L3,191,23,12
2024-10-17,P0006,L2,161,6,12
2024-10-17,P0007,L5,49,24,13
2024-10-17,P0008,L1,116,16,4
2024-10-17,P0009,L1,80,42,5
2024-10-17,P0010,L4,247,5,11
2024-10-17,P0011,L1,291,22,14
2024-10-17,P0012,L3,193,7,9
2024-10-17,P0013,L3,93,37,0
2024-10-17,P0014,L3,148,32,11
2024-10-17,P0015,L4,203,48,0
2024-10-17,P0016,L3,170,4,7
2024-10-17,P0017,L2,264,17,11
2024-10-17,P0018,L5,185,28,0
2024-10-17,P0019,L2,77,11,10
2024-10-17,P0020,L4,226,10,15
2024-10-17,P0021,L1,269,20,10
2024-10-17,P0022,L3,123,7,10
2024-10-17,P0023,L2,221,0,16
2024-10-17,P0024,L3,113,41,13
2024-10-17,P0025,L3,241,29,13
2024-10-17,P0026,L4,173,19,8
2024-10-17,P0027,L1,75,48,19
2024-10-17,P0028,L4,220,29,13
2024-10-17,P0029,L1,95,18,14
2024-10-17,P0030,L2,257,33,5
2024-10-17,P0031,L2,139,3,6
2024-10-17,P0032,L4,198,45,4
2024-10-17,P0033,L3,33,1,16
2024-10-17,P0034,L5,278,15,3
2024-10-17,P0035,L1,74,44,7
2024-10-17,P0036,L2,74,1,2
2024-10-17,P0037,L3,132,12,8
2024-10-17,P0038,L5,112,6,9
2024-10-17,P0039,L2,255,16,4
2024-10-17,P0040,L3,63,29,1
2024-10-17,P0041,L2,236,22,2
2024-10-17,P0042,L2,111,33,11
2024-10-17,P0043,L3,51,0,16
2024-10-17,P0044,L1,34,47,2
2024-10-17,P0045,L4,250,43,3
2024-10-17,P0046,L1,201,44,7
2024-10-17,P0047,L5,212,9,5
2024-10-17,P0048,L2,28,36,16
2024-10-17,P0049,L1,91,26,7
2024-10-18,P0000,L4,188,2,2
2024-10-18,P0001,L4,194,26,18
2024-10-18,P0002,L4,135,15,15
2024-10-18,P0003,L2,109,7,17
2024-10-18,P0004,L2,173,26,4
2024-10-18,P0005,L3,90,11,16
2024-10-18,P0006,L2,81,28,11
2024-10-18,P0007,L3,159,2,18
2024-10-18,P0008,L4,264,10,9
2024-10-18,P0009,L3,164,6,2
2024-10-18,P0010,L5,203,21,5
2024-10-18,P0011,L1,135,25,1
2024-10-18,P0012,L3,272,12,15
2024-10-18,P0013,L5,266,18,3
2024-10-18,P0014,L4,111,11,3
2024-10-18,P0015,L3,171,13,17
2024-10-18,P0016,L2,239,28,12
2024-10-18,P0017,L1,79,3,19
2024-10-18,P0018,L5,286,44,17
2024-10-18,P0019,L4,70,29,13
2024-10-18,P0020,L1,181,1,5
2024-10-18,P0021,L1,134,38,13
2024-10-18,P0022,L3,158,24,0
2024-10-18,P0023,L1,288,11,11
2024-10-18,P0024,L5,265,13,1
2024-10-18,P0025,L1,249,10,11
2024-10-18,P0026,L5,291,14,15
2024-10-18,P0027,L3,48,35,14
2024-10-18,P0028,L5,171,41,13
2024-10-18,P0029,L4,67,23,13
2024-10-18,P0030,L5,58,27,3
2024-10-18,P0031,L2,258,26,14
2024-10-18,P0032,L4,267,9,6
2024-10-18,P0033,L3,296,34,18
2024-10-18,P0034,L5,235,29,12
2024-10-18,P0035,L2,181,47,0
2024-10-18,P0036,L1,253,18,16
2024-10-18,P0037,L5,102,19,3
2024-10-18,P0038,L5,276,8,15
2024-10-18,P0039,L1,97,3,17
2024-10-18,P0040,L3,63,8,1
2024-10-18,P0041,L2,20,9,8
2024-10-18,P0042,L1,199,17,3
2024-10-18,P0043,L1,214,28,4
2024-10-18,P0044,L5,172,17,1
2024-10-18,P0045,L4,281,37,5
2024-10-18,P0046,L1,216,0,1
2024-10-18,P0047,L3,105,7,3
2024-10-18,P0048,L2,257,37,8
2024-10-18,P0049,L4,188,25,0
2024-10-19,P0000,L2,267,27,17
2024-10-19,P0001,L1,264,20,10
2024-10-19,P0002,L4,200,3,8
2024-10-19,P0003,L2,254,46,9
2024-10-19,P0004,L5,99,1,6
2024-10-19,P0005,L2,149,22,15
2024-10-19,P0006,L1,135,4,1
2024-10-19,P0007,L1,81,39,11
2024-10-19,P0008,L4,206,25,2
2024-10-19,P0009,L5,62,23,3
2024-10-19,P0010,L3,160,2,5
2024-10-19,P0011,L1,133,17,17
2024-10-19,P0012,L2,186,31,0
2024-10-19,P0013,L3,120,5,16
2024-10-19,P0014,L2,186,13,7
2024-10-19,P0015,L2,82,3,14
2024-10-19,P0016,L2,119,30,12
2024-10-19,P0017,L5,200,24,4
2024-10-19,P0018,L1,191,9,6
2024-10-19,P0019,L2,196,11,12
2024-10-19,P0020,L4,193,18,3
2024-10-19,P0021,L3,38,4,2
2024-10-19,P0022,L2,123,2,12
2024-10-19,P0023,L3,47,28,2
2024-10-19,P0024,L3,142,16,17
2024-10-19,P0025,L2,178,20,14
2024-10-19,P0026,L2,284,48,19
2024-10-19,P0027,L1,153,16,18
2024-10-19,P0028,L3,276,42,8
2024-10-19,P0029,L3,59,17,17
2024-10-19,P0030,L2,244,35,9
2024-10-19,P0031,L4,44,14,11
2024-10-19,P0032,L4,186,0,18
2024-10-19,P0033,L3,163,14,0
2024-10-19,P0034,L4,153,40,18
2024-10-19,P0035,L5,96,46,0
2024-10-19,P0036,L1,39,39,19
2024-10-19,P0037,L5,84,31,18
2024-10-19,P0038,L5,99,24,16
2024-10-19,P0039,L3,50,17,4
2024-10-19,P0040,L3,232,45,19
2024-10-19,P0041,L5,91,35,10
2024-10-19,P0042,L3,143,10,9
2024-10-19,P0043,L2,181,2,9
2024-10-19,P0044,L5,213,35,11
2024-10-19,P0045,L5,93,7,16
2024-10-19,P0046,L4,298,49,14
2024-10-19,P0047,L3,224,10,10
2024-10-19,P0048,L5,259,4,9
2024-10-19,P0049,L2,224,4,7
2024-10-20,P0000,L4,142,23,8
2024-10-20,P0001,L2,43,0,18
2024-10-20,P0002,L2,69,41,19
2024-10-20,P0003,L2,208,21,8
2024-10-20,P0004,L5,145,7,12
2024-10-20,P0005,L1,230,21,1
2024-10-20,P0006,L2,292,4,4
2024-10-20,P0007,L3,34,9,9
2024-10-20,P0008,L1,292,18,1
2024-10-20,P0009,L5,157,23,5
2024-10-20,P0010,L5,33,18,0
2024-10-20,P0011,L4,131,19,10
2024-10-20,P0012,L4,66,2,8
2024-10-20,P0013,L3,282,26,19
2024-10-20,P0014,L2,277,37,3
2024-10-20,P0015,L3,108,42,8
2024-10-20,P0016,L3,159,3,14
2024-10-20,P0017,L2,254,10,0
2024-10-20,P0018,L4,128,0,18
2024-10-20,P0019,L3,149,31,3
2024-10-20,P0020,L1,53,25,7
2024-10-20,P0021,L1,239,18,1
2024-10-20,P0022,L1,81,33,18
2024-10-20,P0023,L2,206,34,14
2024-10-20,P0024,L3,226,38,2
2024-10-20,P0025,L1,224,18,4
2024-10-20,P0026,L4,91,33,17
2024-10-20,P0027,L4,95,22,19
2024-10-20,P0028,L1,94,4,3
2024-10-20,P0029,L3,20,30,11
2024-10-20,P0030,L2,147,22,10
2024-10-20,P0031,L1,130,24,19
2024-10-20,P0032,L2,156,24,16
2024-10-20,P0033,L4,152,6,12
2024-10-20,P0034,L4,132,2,2
2024-10-20,P0035,L4,250,40,1
2024-10-20,P0036,L3,65,4,3
2024-10-20,P0037,L3,273,45,1
2024-10-20,P0038,L1,200,43,1
2024-10-20,P0039,L5,226,38,10
2024-10-20,P0040,L1,293,48,5
2024-10-20,P0041,L5,66,44,10
2024-10-20,P0042,L4,187,43,15
2024-10-20,P0043,L2,246,14,9
2024-10-20,P0044,L2,227,27,3
2024-10-20,P0045,L5,107,22,6
2024-10-20,P0046,L5,97,20,11
2024-10-20,P0047,L1,273,28,5
2024-10-20,P0048,L4,279,43,19
2024-10-20,P0049,L1,139,45,1
2024-10-21,P0000,L3,237,34,15
2024-10-21,P0001,L4,252,23,8
2024-10-21,P0002,L4,293,39,9
2024-10-21,P0003,L1,295,48,2
2024-10-21,P0004,L1,145,27,4
2024-10-21,P0005,L5,273,10,13
2024-10-21,P0006,L5,206,20,0
2024-10-21,P0007,L5,77,32,6
2024-10-21,P0008,L1,106,22,6
2024-10-21,P0009,L4,271,38,3
2024-10-21,P0010,L2,96,14,3
2024-10-21,P0011,L2,208,23,4
2024-10-21,P0012,L3,179,23,5
2024-10-21,P0013,L1,76,43,1
2024-10-21,P0014,L2,285,25,2
2024-10-21,P0015,L1,105,45,7
2024-10-21,P0016,L4,45,34,19
2024-10-21,P0017,L5,31,26,17
2024-10-21,P0018,L1,195,16,13
2024-10-21,P0019,L4,151,22,1
2024-10-21,P0020,L2,195,24,16
2024-10-21,P0021,L4,26,4,9
2024-10-21,P0022,L5,160,33,18
2024-10-21,P0023,L5,239,26,6
2024-10-21,P0024,L4,249,19,16
2024-10-21,P0025,L2,177,30,4
2024-10-21,P0026,L3,100,46,4
2024-10-21,P0027,L1,160,28,14
2024-10-21,P0028,L5,231,0,11
2024-10-21,P0029,L5,58,21,14
2024-10-21,P0030,L3,161,21,6
2024-10-21,P0031,L5,150,4,4
2024-10-21,P0032,L4,214,35,0
2024-10-21,P0033,L5,206,22,6
2024-10-21,P0034,L2,145,30,17
2024-10-21,P0035,L5,135,40,5
2024-10-21,P0036,L1,274,7,2
2024-10-21,P0037,L3,284,48,15
2024-10-21,P0038,L5,271,41,4
2024-10-21,P0039,L5,249,39,14
2024-10-21,P0040,L3,145,29,12
2024-10-21,P0041,L3,116,23,3
2024-10-21,P0042,L1,244,8,19
2024-10-21,P0043,L3,159,9,16
2024-10-21,P0044,L1,294,42,16
2024-10-21,P0045,L2,125,11,1
2024-10-21,P0046,L3,213,31,4
2024-10-21,P0047,L4,174,9,13
2024-10-21,P0048,L4,189,29,18
2024-10-21,P0049,L2,199,43,15
2024-10-22,P0000,L2,113,26,18
2024-10-22,P0001,L1,213,7,15
2024-10-22,P0002,L2,131,11,13
2024-10-22,P0003,L1,122,25,6
2024-10-22,P0004,L2,26,29,8
2024-10-22,P0005,L1,84,30,5
2024-10-22,P0006,L1,248,46,3
2024-10-22,P0007,L5,47,17,0
2024-10-22,P0008,L5,233,14,10
2024-10-22,P0009,L5,21,19,0
2024-10-22,P0010,L4,187,32,2
2024-10-22,P0011,L2,119,35,9
2024-10-22,P0012,L5,76,48,17
2024-10-22,P0013,L1,179,4,5
2024-10-22,P0014,L3,167,47,2
2024-10-22,P0015,L1,154,31,18
2024-10-22,P0016,L4,289,34,1
2024-10-22,P0017,L4,236,9,8
2024-10-22,P0018,L5,164,23,4
2024-10-22,P0019,L1,66,35,10
2024-10-22,P0020,L2,131,15,2
2024-10-22,P0021,L4,97,33,12
2024-10-22,P0022,L5,247,9,8
2024-10-22,P0023,L2,77,15,17
2024-10-22,P0024,L5,79,26,19
2024-10-22,P0025,L3,226,36,14
2024-10-22,P0026,L1,193,27,12
2024-10-22,P0027,L4,106,16,15
2024-10-22,P0028,L5,196,13,11
2024-10-22,P0029,L2,109,1,19
2024-10-22,P0030,L4,249,17,18
